window_start,window_end,airline,num_flights,completed,cancelled,diverted,dep_delay_mean,cancellation_rate,late_departure_rate
2025-03-09T09:00:00Z,2025-03-09T10:00:00Z,DL,132,132,0,0,3.27,0.0000,9.8485
2025-03-09T09:00:00Z,2025-03-09T10:00:00Z,UA,130,127,2,1,3.76,1.5385,10.9375
2025-03-09T09:00:00Z,2025-03-09T10:00:00Z,WN,202,202,0,0,7.00,0.0000,12.3762
2025-03-09T10:00:00Z,2025-03-09T11:00:00Z,AA,140,140,0,0,7.19,0.0000,18.5714
2025-03-09T10:00:00Z,2025-03-09T11:00:00Z,DL,161,160,0,1,6.25,0.0000,11.1801
2025-03-09T10:00:00Z,2025-03-09T11:00:00Z,UA,125,123,1,1,5.77,0.8000,12.0968
2025-03-09T10:00:00Z,2025-03-09T11:00:00Z,WN,236,236,0,0,8.09,0.0000,16.5254
2025-03-09T11:00:00Z,2025-03-09T12:00:00Z,AA,164,164,0,0,8.49,0.0000,21.3415
2025-03-09T11:00:00Z,2025-03-09T12:00:00Z,DL,209,209,0,0,13.16,0.0000,17.7033
2025-03-09T11:00:00Z,2025-03-09T12:00:00Z,UA,120,120,0,0,8.81,0.0000,17.5000
2025-03-09T11:00:00Z,2025-03-09T12:00:00Z,WN,220,220,0,0,11.23,0.0000,23.6364
2025-03-09T12:00:00Z,2025-03-09T13:00:00Z,AA,147,146,0,1,15.05,0.0000,18.3673
2025-03-09T12:00:00Z,2025-03-09T13:00:00Z,DL,164,163,1,0,4.98,0.6098,19.0184
2025-03-09T12:00:00Z,2025-03-09T13:00:00Z,UA,120,120,0,0,6.48,0.0000,15.8333
2025-03-09T12:00:00Z,2025-03-09T13:00:00Z,WN,225,223,2,0,11.88,0.8889,19.7309
2025-03-09T13:00:00Z,2025-03-09T14:00:00Z,AA,149,149,0,0,22.05,0.0000,26.8456
2025-03-09T13:00:00Z,2025-03-09T14:00:00Z,DL,161,161,0,0,11.76,0.0000,19.2547
2025-03-09T13:00:00Z,2025-03-09T14:00:00Z,UA,139,139,0,0,4.19,0.0000,10.7914
2025-03-09T13:00:00Z,2025-03-09T14:00:00Z,WN,240,238,1,1,12.40,0.4167,23.8494
2025-03-09T14:00:00Z,2025-03-09T15:00:00Z,AA,139,139,0,0,14.25,0.0000,25.1799
2025-03-09T14:00:00Z,2025-03-09T15:00:00Z,DL,154,154,0,0,10.38,0.0000,18.1818
2025-03-09T14:00:00Z,2025-03-09T15:00:00Z,UA,126,125,1,0,10.25,0.7937,16.0000
2025-03-09T14:00:00Z,2025-03-09T15:00:00Z,WN,214,213,1,0,12.02,0.4673,28.1690
2025-03-09T15:00:00Z,2025-03-09T16:00:00Z,AA,145,144,0,1,22.32,0.0000,26.8966
2025-03-09T15:00:00Z,2025-03-09T16:00:00Z,DL,181,181,0,0,14.13,0.0000,22.6519
2025-03-09T15:00:00Z,2025-03-09T16:00:00Z,UA,89,89,0,0,11.25,0.0000,17.9775
2025-03-09T15:00:00Z,2025-03-09T16:00:00Z,WN,225,224,1,0,12.92,0.4444,25.0000
2025-03-09T16:00:00Z,2025-03-09T17:00:00Z,AA,148,148,0,0,12.23,0.0000,26.3514
2025-03-09T16:00:00Z,2025-03-09T17:00:00Z,DL,139,138,1,0,18.03,0.7194,22.4638
2025-03-09T16:00:00Z,2025-03-09T17:00:00Z,UA,139,138,1,0,8.16,0.7194,15.9420
2025-03-09T16:00:00Z,2025-03-09T17:00:00Z,WN,234,234,0,0,14.70,0.0000,30.7692
2025-03-09T17:00:00Z,2025-03-09T18:00:00Z,AA,153,152,0,1,17.28,0.0000,29.4118
2025-03-09T17:00:00Z,2025-03-09T18:00:00Z,DL,186,186,0,0,7.00,0.0000,21.5054
2025-03-09T17:00:00Z,2025-03-09T18:00:00Z,UA,134,134,0,0,5.46,0.0000,15.6716
2025-03-09T17:00:00Z,2025-03-09T18:00:00Z,WN,244,242,1,1,20.82,0.4098,38.6831
2025-03-09T18:00:00Z,2025-03-09T19:00:00Z,AA,170,169,1,0,14.33,0.5882,24.2604
2025-03-09T18:00:00Z,2025-03-09T19:00:00Z,DL,166,166,0,0,17.77,0.0000,23.4940
2025-03-09T18:00:00Z,2025-03-09T19:00:00Z,UA,149,149,0,0,6.45,0.0000,16.7785
2025-03-09T18:00:00Z,2025-03-09T19:00:00Z,WN,228,228,0,0,17.93,0.0000,35.0877
2025-03-09T19:00:00Z,2025-03-09T20:00:00Z,AA,158,158,0,0,21.04,0.0000,31.0127
2025-03-09T19:00:00Z,2025-03-09T20:00:00Z,DL,170,170,0,0,21.38,0.0000,45.8824
2025-03-09T19:00:00Z,2025-03-09T20:00:00Z,UA,133,131,2,0,8.54,1.5038,19.8473
2025-03-09T19:00:00Z,2025-03-09T20:00:00Z,WN,244,244,0,0,13.39,0.0000,32.3770
2025-03-09T20:00:00Z,2025-03-09T21:00:00Z,AA,135,135,0,0,19.70,0.0000,23.7037
2025-03-09T20:00:00Z,2025-03-09T21:00:00Z,DL,121,121,0,0,16.30,0.0000,30.5785
2025-03-09T20:00:00Z,2025-03-09T21:00:00Z,UA,99,99,0,0,11.03,0.0000,25.2525
2025-03-09T20:00:00Z,2025-03-09T21:00:00Z,WN,252,251,1,0,14.27,0.3968,31.0757
2025-03-09T21:00:00Z,2025-03-09T22:00:00Z,AA,99,97,1,1,14.77,1.0101,21.4286
2025-03-09T21:00:00Z,2025-03-09T22:00:00Z,DL,101,101,0,0,11.90,0.0000,27.7228
2025-03-09T21:00:00Z,2025-03-09T22:00:00Z,UA,65,65,0,0,5.82,0.0000,13.8462
2025-03-09T21:00:00Z,2025-03-09T22:00:00Z,WN,194,194,0,0,16.34,0.0000,31.9588
2025-03-09T22:00:00Z,2025-03-09T23:00:00Z,AA,105,105,0,0,10.75,0.0000,20.9524
2025-03-09T22:00:00Z,2025-03-09T23:00:00Z,DL,104,104,0,0,15.56,0.0000,30.7692
2025-03-09T22:00:00Z,2025-03-09T23:00:00Z,UA,35,35,0,0,2.14,0.0000,17.1429
2025-03-09T22:00:00Z,2025-03-09T23:00:00Z,WN,163,163,0,0,14.09,0.0000,34.3558
2025-03-09T23:00:00Z,2025-03-10T00:00:00Z,AA,39,39,0,0,0.54,0.0000,7.6923
2025-03-09T23:00:00Z,2025-03-10T00:00:00Z,DL,39,39,0,0,5.51,0.0000,15.3846
2025-03-09T23:00:00Z,2025-03-10T00:00:00Z,UA,45,45,0,0,-3.13,0.0000,6.6667
2025-03-09T23:00:00Z,2025-03-10T00:00:00Z,WN,9,9,0,0,-1.44,0.0000,0.0000
2025-03-10T00:00:00Z,2025-03-10T01:00:00Z,AA,13,12,1,0,-8.92,7.6923,0.0000
2025-03-10T00:00:00Z,2025-03-10T01:00:00Z,DL,7,7,0,0,-4.43,0.0000,0.0000
2025-03-10T00:00:00Z,2025-03-10T01:00:00Z,UA,8,8,0,0,3.00,0.0000,12.5000
2025-03-10T01:00:00Z,2025-03-10T02:00:00Z,DL,2,2,0,0,29.00,0.0000,50.0000
2025-03-10T01:00:00Z,2025-03-10T02:00:00Z,UA,1,1,0,0,18.00,0.0000,100.0000
2025-03-10T05:00:00Z,2025-03-10T06:00:00Z,AA,110,110,0,0,-3.94,0.0000,2.7273
2025-03-10T05:00:00Z,2025-03-10T06:00:00Z,DL,67,67,0,0,1.67,0.0000,8.9552
2025-03-10T05:00:00Z,2025-03-10T06:00:00Z,UA,42,42,0,0,-2.95,0.0000,7.1429
2025-03-10T05:00:00Z,2025-03-10T06:00:00Z,WN,197,196,1,0,-3.41,0.5076,0.5102
2025-03-10T06:00:00Z,2025-03-10T07:00:00Z,AA,191,188,2,1,2.78,1.0471,7.9365
2025-03-10T06:00:00Z,2025-03-10T07:00:00Z,DL,191,191,0,0,-2.79,0.0000,2.6178
2025-03-10T06:00:00Z,2025-03-10T07:00:00Z,UA,142,142,0,0,1.18,0.0000,7.7465
2025-03-10T06:00:00Z,2025-03-10T07:00:00Z,WN,307,307,0,0,-2.86,0.0000,0.9772
2025-03-10T07:00:00Z,2025-03-10T08:00:00Z,AA,223,223,0,0,9.70,0.0000,9.4170
2025-03-10T07:00:00Z,2025-03-10T08:00:00Z,DL,245,245,0,0,5.94,0.0000,8.9796
2025-03-10T07:00:00Z,2025-03-10T08:00:00Z,UA,204,204,0,0,-2.37,0.0000,3.4314
2025-03-10T07:00:00Z,2025-03-10T08:00:00Z,WN,239,239,0,0,-0.22,0.0000,5.8577
2025-03-10T08:00:00Z,2025-03-10T09:00:00Z,AA,198,198,0,0,14.48,0.0000,15.1515
2025-03-10T08:00:00Z,2025-03-10T09:00:00Z,DL,183,183,0,0,2.10,0.0000,9.8361
2025-03-10T08:00:00Z,2025-03-10T09:00:00Z,UA,172,172,0,0,-0.44,0.0000,4.0698
2025-03-10T08:00:00Z,2025-03-10T09:00:00Z,WN,268,268,0,0,0.65,0.0000,5.9701
2025-03-10T09:00:00Z,2025-03-10T10:00:00Z,AA,134,134,0,0,6.66,0.0000,14.1791
2025-03-10T09:00:00Z,2025-03-10T10:00:00Z,DL,134,134,0,0,2.22,0.0000,11.1940
2025-03-10T09:00:00Z,2025-03-10T10:00:00Z,UA,133,133,0,0,-0.20,0.0000,6.0150
2025-03-10T09:00:00Z,2025-03-10T10:00:00Z,WN,236,235,1,0,2.94,0.4237,12.7660
2025-03-10T10:00:00Z,2025-03-10T11:00:00Z,AA,140,140,0,0,11.97,0.0000,19.2857
2025-03-10T10:00:00Z,2025-03-10T11:00:00Z,DL,161,161,0,0,6.70,0.0000,16.1491
2025-03-10T10:00:00Z,2025-03-10T11:00:00Z,UA,128,127,1,0,2.63,0.7813,12.5984
2025-03-10T10:00:00Z,2025-03-10T11:00:00Z,WN,237,236,1,0,3.60,0.4219,11.4407
2025-03-10T11:00:00Z,2025-03-10T12:00:00Z,AA,168,165,3,0,16.89,1.7857,22.4242
2025-03-10T11:00:00Z,2025-03-10T12:00:00Z,DL,206,206,0,0,10.31,0.0000,22.3301
2025-03-10T11:00:00Z,2025-03-10T12:00:00Z,UA,125,125,0,0,3.05,0.0000,9.6000
2025-03-10T11:00:00Z,2025-03-10T12:00:00Z,WN,237,235,2,0,4.33,0.8439,12.7660
2025-03-10T12:00:00Z,2025-03-10T13:00:00Z,AA,145,144,1,0,10.03,0.6897,20.8333
2025-03-10T12:00:00Z,2025-03-10T13:00:00Z,DL,168,168,0,0,8.17,0.0000,21.4286
2025-03-10T12:00:00Z,2025-03-10T13:00:00Z,UA,130,130,0,0,1.62,0.0000,9.2308
2025-03-10T12:00:00Z,2025-03-10T13:00:00Z,WN,227,226,1,0,5.70,0.4405,17.6991
2025-03-10T13:00:00Z,2025-03-10T14:00:00Z,AA,149,148,1,0,16.51,0.6711,20.9459
2025-03-10T13:00:00Z,2025-03-10T14:00:00Z,DL,157,156,1,0,12.00,0.6369,19.2308
2025-03-10T13:00:00Z,2025-03-10T14:00:00Z,UA,137,136,0,1,0.62,0.0000,9.4891
2025-03-10T13:00:00Z,2025-03-10T14:00:00Z,WN,245,245,0,0,9.54,0.0000,20.4082
2025-03-10T14:00:00Z,2025-03-10T15:00:00Z,AA,144,144,0,0,21.69,0.0000,34.7222
2025-03-10T14:00:00Z,2025-03-10T15:00:00Z,DL,154,154,0,0,9.02,0.0000,17.5325
2025-03-10T14:00:00Z,2025-03-10T15:00:00Z,UA,128,128,0,0,8.80,0.0000,9.3750
2025-03-10T14:00:00Z,2025-03-10T15:00:00Z,WN,247,246,1,0,7.36,0.4049,20.3252
2025-03-10T15:00:00Z,2025-03-10T16:00:00Z,AA,144,141,2,1,26.44,1.3889,35.2113
2025-03-10T15:00:00Z,2025-03-10T16:00:00Z,DL,181,181,0,0,22.46,0.0000,32.0442
2025-03-10T15:00:00Z,2025-03-10T16:00:00Z,UA,94,94,0,0,1.38,0.0000,12.7660
2025-03-10T15:00:00Z,2025-03-10T16:00:00Z,WN,214,212,1,1,7.13,0.4673,19.7183
2025-03-10T16:00:00Z,2025-03-10T17:00:00Z,AA,143,142,1,0,24.10,0.6993,34.5070
2025-03-10T16:00:00Z,2025-03-10T17:00:00Z,DL,140,140,0,0,13.70,0.0000,22.1429
2025-03-10T16:00:00Z,2025-03-10T17:00:00Z,UA,140,140,0,0,3.74,0.0000,12.8571
2025-03-10T16:00:00Z,2025-03-10T17:00:00Z,WN,234,233,1,0,7.31,0.4274,20.1717
2025-03-10T17:00:00Z,2025-03-10T18:00:00Z,AA,155,154,1,0,36.08,0.6452,29.2208
2025-03-10T17:00:00Z,2025-03-10T18:00:00Z,DL,186,186,0,0,9.51,0.0000,25.8065
2025-03-10T17:00:00Z,2025-03-10T18:00:00Z,UA,140,139,1,0,-0.07,0.7143,6.4748
2025-03-10T17:00:00Z,2025-03-10T18:00:00Z,WN,243,243,0,0,9.28,0.0000,20.5761
2025-03-10T18:00:00Z,2025-03-10T19:00:00Z,AA,168,168,0,0,26.64,0.0000,35.1190
2025-03-10T18:00:00Z,2025-03-10T19:00:00Z,DL,171,171,0,0,13.15,0.0000,29.2398
2025-03-10T18:00:00Z,2025-03-10T19:00:00Z,UA,152,152,0,0,3.29,0.0000,9.8684
2025-03-10T18:00:00Z,2025-03-10T19:00:00Z,WN,248,248,0,0,5.74,0.0000,18.1452
2025-03-10T19:00:00Z,2025-03-10T20:00:00Z,AA,161,160,1,0,22.25,0.6211,31.2500
2025-03-10T19:00:00Z,2025-03-10T20:00:00Z,DL,164,164,0,0,15.34,0.0000,31.0976
2025-03-10T19:00:00Z,2025-03-10T20:00:00Z,UA,128,128,0,0,-0.86,0.0000,7.8125
2025-03-10T19:00:00Z,2025-03-10T20:00:00Z,WN,220,220,0,0,3.16,0.0000,11.3636
2025-03-10T20:00:00Z,2025-03-10T21:00:00Z,AA,129,129,0,0,16.32,0.0000,30.2326
2025-03-10T20:00:00Z,2025-03-10T21:00:00Z,DL,120,120,0,0,14.43,0.0000,30.8333
2025-03-10T20:00:00Z,2025-03-10T21:00:00Z,UA,96,96,0,0,4.32,0.0000,15.6250
2025-03-10T20:00:00Z,2025-03-10T21:00:00Z,WN,274,274,0,0,4.32,0.0000,17.1533
2025-03-10T21:00:00Z,2025-03-10T22:00:00Z,AA,87,85,2,0,11.82,2.2989,28.2353
2025-03-10T21:00:00Z,2025-03-10T22:00:00Z,DL,103,103,0,0,3.33,0.0000,16.5049
2025-03-10T21:00:00Z,2025-03-10T22:00:00Z,UA,57,57,0,0,-4.63,0.0000,5.2632
2025-03-10T21:00:00Z,2025-03-10T22:00:00Z,WN,168,166,2,0,2.90,1.1905,15.6627
2025-03-10T22:00:00Z,2025-03-10T23:00:00Z,AA,102,101,1,0,17.38,0.9804,24.7525
2025-03-10T22:00:00Z,2025-03-10T23:00:00Z,DL,101,101,0,0,2.77,0.0000,10.8911
2025-03-10T22:00:00Z,2025-03-10T23:00:00Z,UA,34,34,0,0,-3.94,0.0000,5.8824
2025-03-10T22:00:00Z,2025-03-10T23:00:00Z,WN,138,138,0,0,2.03,0.0000,15.2174
2025-03-10T23:00:00Z,2025-03-11T00:00:00Z,AA,27,27,0,0,1.59,0.0000,18.5185
2025-03-10T23:00:00Z,2025-03-11T00:00:00Z,DL,37,37,0,0,-2.08,0.0000,8.1081
2025-03-10T23:00:00Z,2025-03-11T00:00:00Z,UA,39,38,1,0,4.79,2.5641,5.2632
2025-03-10T23:00:00Z,2025-03-11T00:00:00Z,WN,9,9,0,0,-7.11,0.0000,0.0000
2025-03-11T00:00:00Z,2025-03-11T01:00:00Z,AA,10,9,1,0,-9.33,10.0000,0.0000
2025-03-11T00:00:00Z,2025-03-11T01:00:00Z,DL,7,7,0,0,-11.00,0.0000,0.0000
2025-03-11T00:00:00Z,2025-03-11T01:00:00Z,UA,6,6,0,0,-3.83,0.0000,0.0000
2025-03-11T01:00:00Z,2025-03-11T02:00:00Z,DL,2,2,0,0,-5.50,0.0000,0.0000
2025-03-11T01:00:00Z,2025-03-11T02:00:00Z,UA,1,1,0,0,-11.00,0.0000,0.0000
2025-03-11T05:00:00Z,2025-03-11T06:00:00Z,AA,111,111,0,0,-0.59,0.0000,8.1081
2025-03-11T05:00:00Z,2025-03-11T06:00:00Z,DL,67,67,0,0,0.40,0.0000,4.4776
2025-03-11T05:00:00Z,2025-03-11T06:00:00Z,UA,36,36,0,0,6.72,0.0000,2.7778
2025-03-11T05:00:00Z,2025-03-11T06:00:00Z,WN,107,106,1,0,-1.22,0.9346,0.9434
2025-03-11T06:00:00Z,2025-03-11T07:00:00Z,AA,190,189,1,0,2.12,0.5263,6.3492
2025-03-11T06:00:00Z,2025-03-11T07:00:00Z,DL,189,188,1,0,-3.85,0.5291,2.1277
2025-03-11T06:00:00Z,2025-03-11T07:00:00Z,UA,131,129,2,0,-7.67,1.5267,0.7752
2025-03-11T06:00:00Z,2025-03-11T07:00:00Z,WN,302,301,1,0,-3.49,0.3311,2.3256
2025-03-11T07:00:00Z,2025-03-11T08:00:00Z,AA,221,221,0,0,0.88,0.0000,7.6923
2025-03-11T07:00:00Z,2025-03-11T08:00:00Z,DL,244,244,0,0,-2.38,0.0000,4.5082
2025-03-11T07:00:00Z,2025-03-11T08:00:00Z,UA,192,192,0,0,-3.19,0.0000,5.2083
2025-03-11T07:00:00Z,2025-03-11T08:00:00Z,WN,245,243,2,0,-2.88,0.8163,2.0576
2025-03-11T08:00:00Z,2025-03-11T09:00:00Z,AA,199,198,0,1,1.59,0.0000,7.0352
2025-03-11T08:00:00Z,2025-03-11T09:00:00Z,DL,177,177,0,0,-1.86,0.0000,4.5198
2025-03-11T08:00:00Z,2025-03-11T09:00:00Z,UA,170,170,0,0,-4.55,0.0000,4.1176
2025-03-11T08:00:00Z,2025-03-11T09:00:00Z,WN,270,269,0,1,-0.60,0.0000,3.7037
2025-03-11T09:00:00Z,2025-03-11T10:00:00Z,AA,133,131,1,1,11.77,0.7519,12.1212
2025-03-11T09:00:00Z,2025-03-11T10:00:00Z,DL,132,132,0,0,0.52,0.0000,6.8182
2025-03-11T09:00:00Z,2025-03-11T10:00:00Z,UA,129,129,0,0,-2.72,0.0000,6.2016
2025-03-11T09:00:00Z,2025-03-11T10:00:00Z,WN,203,202,1,0,0.46,0.4926,5.4455
2025-03-11T10:00:00Z,2025-03-11T11:00:00Z,AA,140,139,1,0,4.24,0.7143,9.3525
2025-03-11T10:00:00Z,2025-03-11T11:00:00Z,DL,158,158,0,0,-0.71,0.0000,8.2278
2025-03-11T10:00:00Z,2025-03-11T11:00:00Z,UA,129,129,0,0,-2.89,0.0000,5.4264
2025-03-11T10:00:00Z,2025-03-11T11:00:00Z,WN,250,248,2,0,1.08,0.8000,6.0484
2025-03-11T11:00:00Z,2025-03-11T12:00:00Z,AA,168,168,0,0,2.49,0.0000,10.1190
2025-03-11T11:00:00Z,2025-03-11T12:00:00Z,DL,205,205,0,0,-0.90,0.0000,6.3415
2025-03-11T11:00:00Z,2025-03-11T12:00:00Z,UA,121,121,0,0,-0.27,0.0000,9.0909
2025-03-11T11:00:00Z,2025-03-11T12:00:00Z,WN,226,223,3,0,3.61,1.3274,10.7623
2025-03-11T12:00:00Z,2025-03-11T13:00:00Z,AA,144,143,1,0,0.73,0.6944,9.0909
2025-03-11T12:00:00Z,2025-03-11T13:00:00Z,DL,166,166,0,0,-0.18,0.0000,9.0361
2025-03-11T12:00:00Z,2025-03-11T13:00:00Z,UA,126,126,0,0,-2.66,0.0000,6.3492
2025-03-11T12:00:00Z,2025-03-11T13:00:00Z,WN,234,234,0,0,5.13,0.0000,13.6752
2025-03-11T13:00:00Z,2025-03-11T14:00:00Z,AA,148,147,0,1,3.01,0.0000,10.1351
2025-03-11T13:00:00Z,2025-03-11T14:00:00Z,DL,147,147,0,0,1.04,0.0000,12.2449
2025-03-11T13:00:00Z,2025-03-11T14:00:00Z,UA,134,134,0,0,-2.10,0.0000,5.9701
2025-03-11T13:00:00Z,2025-03-11T14:00:00Z,WN,235,235,0,0,0.04,0.0000,6.8085
2025-03-11T14:00:00Z,2025-03-11T15:00:00Z,AA,144,144,0,0,3.88,0.0000,11.1111
2025-03-11T14:00:00Z,2025-03-11T15:00:00Z,DL,145,145,0,0,2.43,0.0000,14.4828
2025-03-11T14:00:00Z,2025-03-11T15:00:00Z,UA,121,121,0,0,-2.30,0.0000,6.6116
2025-03-11T14:00:00Z,2025-03-11T15:00:00Z,WN,221,221,0,0,4.03,0.0000,13.1222
2025-03-11T15:00:00Z,2025-03-11T16:00:00Z,AA,144,144,0,0,-0.88,0.0000,11.1111
2025-03-11T15:00:00Z,2025-03-11T16:00:00Z,DL,178,178,0,0,1.37,0.0000,11.2360
2025-03-11T15:00:00Z,2025-03-11T16:00:00Z,UA,87,87,0,0,-2.78,0.0000,5.7471
2025-03-11T15:00:00Z,2025-03-11T16:00:00Z,WN,216,215,1,0,2.20,0.4630,6.0465
2025-03-11T16:00:00Z,2025-03-11T17:00:00Z,AA,144,144,0,0,0.90,0.0000,10.4167
2025-03-11T16:00:00Z,2025-03-11T17:00:00Z,DL,130,130,0,0,3.40,0.0000,14.6154
2025-03-11T16:00:00Z,2025-03-11T17:00:00Z,UA,139,139,0,0,-1.89,0.0000,5.7554
2025-03-11T16:00:00Z,2025-03-11T17:00:00Z,WN,240,238,1,1,2.99,0.4167,12.1339
2025-03-11T17:00:00Z,2025-03-11T18:00:00Z,AA,154,154,0,0,1.15,0.0000,11.0390
2025-03-11T17:00:00Z,2025-03-11T18:00:00Z,DL,177,177,0,0,-0.28,0.0000,12.4294
2025-03-11T17:00:00Z,2025-03-11T18:00:00Z,UA,131,130,0,1,2.30,0.0000,11.4504
2025-03-11T17:00:00Z,2025-03-11T18:00:00Z,WN,230,228,0,2,3.66,0.0000,12.1739
2025-03-11T18:00:00Z,2025-03-11T19:00:00Z,AA,168,168,0,0,2.75,0.0000,10.7143
2025-03-11T18:00:00Z,2025-03-11T19:00:00Z,DL,153,153,0,0,1.62,0.0000,13.0719
2025-03-11T18:00:00Z,2025-03-11T19:00:00Z,UA,134,134,0,0,4.37,0.0000,6.7164
2025-03-11T18:00:00Z,2025-03-11T19:00:00Z,WN,218,218,0,0,0.68,0.0000,7.3394
2025-03-11T19:00:00Z,2025-03-11T20:00:00Z,AA,159,159,0,0,2.55,0.0000,10.6918
2025-03-11T19:00:00Z,2025-03-11T20:00:00Z,DL,129,129,0,0,8.35,0.0000,13.9535
2025-03-11T19:00:00Z,2025-03-11T20:00:00Z,UA,115,115,0,0,-3.99,0.0000,2.6087
2025-03-11T19:00:00Z,2025-03-11T20:00:00Z,WN,280,277,1,2,0.08,0.3571,8.6022
2025-03-11T20:00:00Z,2025-03-11T21:00:00Z,AA,128,128,0,0,3.76,0.0000,14.8438
2025-03-11T20:00:00Z,2025-03-11T21:00:00Z,DL,94,94,0,0,1.37,0.0000,13.8298
2025-03-11T20:00:00Z,2025-03-11T21:00:00Z,UA,91,91,0,0,-0.19,0.0000,10.9890
2025-03-11T20:00:00Z,2025-03-11T21:00:00Z,WN,180,180,0,0,1.81,0.0000,11.1111
2025-03-11T21:00:00Z,2025-03-11T22:00:00Z,AA,87,87,0,0,2.01,0.0000,14.9425
2025-03-11T21:00:00Z,2025-03-11T22:00:00Z,DL,78,78,0,0,0.81,0.0000,5.1282
2025-03-11T21:00:00Z,2025-03-11T22:00:00Z,UA,42,42,0,0,-0.33,0.0000,7.1429
2025-03-11T21:00:00Z,2025-03-11T22:00:00Z,WN,160,160,0,0,2.16,0.0000,10.0000
2025-03-11T22:00:00Z,2025-03-11T23:00:00Z,AA,102,102,0,0,3.71,0.0000,11.7647
2025-03-11T22:00:00Z,2025-03-11T23:00:00Z,DL,95,95,0,0,-2.22,0.0000,7.3684
2025-03-11T22:00:00Z,2025-03-11T23:00:00Z,UA,31,31,0,0,2.68,0.0000,9.6774
2025-03-11T22:00:00Z,2025-03-11T23:00:00Z,WN,10,10,0,0,12.10,0.0000,30.0000
2025-03-11T23:00:00Z,2025-03-12T00:00:00Z,AA,27,27,0,0,0.96,0.0000,11.1111
2025-03-11T23:00:00Z,2025-03-12T00:00:00Z,DL,32,32,0,0,-4.34,0.0000,6.2500
2025-03-11T23:00:00Z,2025-03-12T00:00:00Z,UA,34,34,0,0,-8.12,0.0000,0.0000
2025-03-11T23:00:00Z,2025-03-12T00:00:00Z,WN,9,9,0,0,-6.11,0.0000,0.0000
2025-03-12T00:00:00Z,2025-03-12T01:00:00Z,AA,9,9,0,0,-6.44,0.0000,0.0000
2025-03-12T00:00:00Z,2025-03-12T01:00:00Z,DL,4,4,0,0,-8.50,0.0000,0.0000
2025-03-12T00:00:00Z,2025-03-12T01:00:00Z,UA,4,4,0,0,-7.00,0.0000,0.0000
2025-03-12T01:00:00Z,2025-03-12T02:00:00Z,DL,2,2,0,0,-10.50,0.0000,0.0000
2025-03-12T01:00:00Z,2025-03-12T02:00:00Z,UA,1,1,0,0,-6.00,0.0000,0.0000
2025-03-12T05:00:00Z,2025-03-12T06:00:00Z,AA,111,111,0,0,-4.77,0.0000,4.5045
2025-03-12T05:00:00Z,2025-03-12T06:00:00Z,DL,67,67,0,0,1.81,0.0000,1.4925
2025-03-12T05:00:00Z,2025-03-12T06:00:00Z,UA,36,36,0,0,-6.42,0.0000,2.7778
2025-03-12T05:00:00Z,2025-03-12T06:00:00Z,WN,107,106,1,0,-1.97,0.9346,3.7736
2025-03-12T06:00:00Z,2025-03-12T07:00:00Z,AA,190,190,0,0,-3.24,0.0000,4.2105
2025-03-12T06:00:00Z,2025-03-12T07:00:00Z,DL,186,186,0,0,-4.03,0.0000,1.6129
2025-03-12T06:00:00Z,2025-03-12T07:00:00Z,UA,131,131,0,0,-3.65,0.0000,3.0534
2025-03-12T06:00:00Z,2025-03-12T07:00:00Z,WN,304,304,0,0,-2.84,0.0000,1.3158
2025-03-12T07:00:00Z,2025-03-12T08:00:00Z,AA,221,221,0,0,2.88,0.0000,6.7873
2025-03-12T07:00:00Z,2025-03-12T08:00:00Z,DL,244,244,0,0,-2.75,0.0000,5.3279
2025-03-12T07:00:00Z,2025-03-12T08:00:00Z,UA,193,192,0,1,0.21,0.0000,7.2539
2025-03-12T07:00:00Z,2025-03-12T08:00:00Z,WN,245,244,1,0,-2.48,0.4082,3.2787
2025-03-12T08:00:00Z,2025-03-12T09:00:00Z,AA,199,199,0,0,6.05,0.0000,9.5477
2025-03-12T08:00:00Z,2025-03-12T09:00:00Z,DL,178,178,0,0,-2.83,0.0000,5.6180
2025-03-12T08:00:00Z,2025-03-12T09:00:00Z,UA,171,170,0,1,3.54,0.0000,8.1871
2025-03-12T08:00:00Z,2025-03-12T09:00:00Z,WN,270,268,1,1,-1.15,0.3704,3.7175
2025-03-12T09:00:00Z,2025-03-12T10:00:00Z,AA,133,133,0,0,1.11,0.0000,9.0226
2025-03-12T09:00:00Z,2025-03-12T10:00:00Z,DL,132,132,0,0,0.54,0.0000,9.8485
2025-03-12T09:00:00Z,2025-03-12T10:00:00Z,UA,131,130,0,1,2.45,0.0000,8.3969
2025-03-12T09:00:00Z,2025-03-12T10:00:00Z,WN,203,201,1,1,0.35,0.4926,6.9307
2025-03-12T10:00:00Z,2025-03-12T11:00:00Z,AA,138,138,0,0,3.57,0.0000,7.2464
2025-03-12T10:00:00Z,2025-03-12T11:00:00Z,DL,158,158,0,0,-2.80,0.0000,3.7975
2025-03-12T10:00:00Z,2025-03-12T11:00:00Z,UA,126,125,0,1,5.67,0.0000,19.0476
2025-03-12T10:00:00Z,2025-03-12T11:00:00Z,WN,250,249,1,0,1.57,0.4000,7.2289
2025-03-12T11:00:00Z,2025-03-12T12:00:00Z,AA,169,169,0,0,6.60,0.0000,9.4675
2025-03-12T11:00:00Z,2025-03-12T12:00:00Z,DL,206,206,0,0,0.21,0.0000,7.2816
