window_type,scope,airline,hour,metric,wm15_mean,wm100_mean,adaptive_mean,abs_diff_wm100_minus_wm15,pct_diff_wm100_vs_wm15,abs_diff_adaptive_minus_wm15,pct_diff_adaptive_vs_wm15,wm15_non_null_values,wm100_non_null_values,adaptive_non_null_values
7day,airline_hour,DL,7,p50,-3.718824,-3.714706,-3.723529,0.004118,-0.110724,-0.004706,0.126542,17,17,17
7day,airline_hour,DL,7,p75,0.588235,0.581176,0.576471,-0.007059,-1.2,-0.011765,-2.0,17,17,17
7day,airline_hour,DL,7,p90,16.042941,16.031176,16.017647,-0.011765,-0.073333,-0.025294,-0.157665,17,17,17
7day,airline_hour,DL,7,max,792.058824,792.058824,792.058824,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,8,min,-18.941176,-18.941176,-18.941176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,8,p25,-6.340588,-6.352941,-6.350588,-0.012353,0.194823,-0.01,0.157714,17,17,17
7day,airline_hour,DL,8,p50,-3.554706,-3.544118,-3.546471,0.010588,-0.297865,0.008235,-0.231673,17,17,17
7day,airline_hour,DL,8,p75,1.738235,1.717647,1.721765,-0.020588,-1.184433,-0.016471,-0.947547,17,17,17
7day,airline_hour,DL,8,p90,23.186471,23.227059,23.219412,0.040588,0.175051,0.032941,0.142071,17,17,17
7day,airline_hour,DL,8,max,597.647059,597.647059,597.647059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,9,min,-18.058824,-18.058824,-18.058824,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,9,p25,-6.035294,-6.035294,-6.035294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,9,p50,-2.961176,-2.961176,-2.961176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,9,p75,3.997059,3.997059,3.997059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,9,p90,26.457059,26.457059,26.457059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,9,max,577.411765,577.411765,577.411765,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,10,min,-20.176471,-20.176471,-20.176471,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,10,p25,-6.548824,-6.544118,-6.541176,0.004706,-0.071858,0.007647,-0.11677,17,17,17
7day,airline_hour,DL,10,p50,-2.988235,-2.983529,-2.983529,0.004706,-0.15748,0.004706,-0.15748,17,17,17
7day,airline_hour,DL,10,p75,5.517647,5.532353,5.521176,0.014706,0.266525,0.003529,0.063966,17,17,17
7day,airline_hour,DL,10,p90,31.711765,31.711176,31.711176,-0.000588,-0.001855,-0.000588,-0.001855,17,17,17
7day,airline_hour,DL,10,max,453.0,453.0,453.0,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,11,min,-18.941176,-18.941176,-18.941176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,11,p25,-5.931176,-5.934706,-5.931765,-0.003529,0.059506,-0.000588,0.009918,17,17,17
7day,airline_hour,DL,11,p50,-2.087647,-2.082353,-2.087059,0.005294,-0.253593,0.000588,-0.028177,17,17,17
7day,airline_hour,DL,11,p75,8.257059,8.242353,8.255882,-0.014706,-0.178101,-0.001176,-0.014248,17,17,17
7day,airline_hour,DL,11,p90,35.571765,35.543529,35.570588,-0.028235,-0.079376,-0.001176,-0.003307,17,17,17
7day,airline_hour,DL,11,max,695.058824,695.058824,695.058824,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,12,min,-20.235294,-20.235294,-20.235294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,12,p25,-6.154706,-6.150588,-6.147647,0.004118,-0.066902,0.007059,-0.11469,17,17,17
7day,airline_hour,DL,12,p50,-2.126471,-2.125294,-2.125294,0.001176,-0.055325,0.001176,-0.055325,17,17,17
7day,airline_hour,DL,12,p75,9.494118,9.498824,9.496471,0.004706,0.049566,0.002353,0.024783,17,17,17
7day,airline_hour,DL,12,p90,41.633529,41.619412,41.641765,-0.014118,-0.033909,0.008235,0.01978,17,17,17
7day,airline_hour,DL,12,max,737.823529,737.823529,737.823529,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,13,min,-20.294118,-20.294118,-20.294118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,13,p25,-6.204706,-6.204706,-6.204706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,13,p50,-2.034118,-2.034118,-2.034118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,13,p75,10.207059,10.207059,10.207059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,13,p90,43.270588,43.274118,43.270588,0.003529,0.008157,0.0,0.0,17,17,17
7day,airline_hour,DL,13,max,642.764706,642.764706,642.764706,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,14,min,-19.647059,-19.647059,-19.647059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,14,p25,-5.618824,-5.618824,-5.618824,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,14,p50,-1.25,-1.25,-1.25,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,14,p75,12.281765,12.281765,12.281765,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,14,p90,47.339412,47.339412,47.339412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,14,max,671.882353,671.882353,671.882353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,15,min,-20.529412,-20.529412,-20.529412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,15,p25,-5.222353,-5.231176,-5.227059,-0.008824,0.168957,-0.004706,0.09011,17,17,17
7day,airline_hour,DL,15,p50,-0.59,-0.602353,-0.599412,-0.012353,2.093719,-0.009412,1.595214,17,17,17
7day,airline_hour,DL,15,p75,14.717059,14.726471,14.719412,0.009412,0.063951,0.002353,0.015988,17,17,17
7day,airline_hour,DL,15,p90,51.473529,51.479412,51.479412,0.005882,0.011428,0.005882,0.011428,17,17,17
7day,airline_hour,DL,15,max,727.588235,727.588235,727.588235,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,16,min,-20.705882,-20.705882,-20.705882,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,16,p25,-5.632941,-5.632941,-5.632941,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,16,p50,-0.780588,-0.780588,-0.780588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,16,p75,15.319412,15.319412,15.319412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,16,p90,52.037647,52.037647,52.037647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,16,max,690.882353,690.882353,690.882353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,17,min,-24.470588,-24.470588,-24.470588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,17,p25,-6.913529,-6.914118,-6.914118,-0.000588,0.008508,-0.000588,0.008508,17,17,17
7day,airline_hour,DL,17,p50,-2.086471,-2.088824,-2.091765,-0.002353,0.112771,-0.005294,0.253736,17,17,17
7day,airline_hour,DL,17,p75,12.669412,12.67,12.675882,0.000588,0.004643,0.006471,0.051073,17,17,17
7day,airline_hour,DL,17,p90,49.484706,49.487059,49.49,0.002353,0.004755,0.005294,0.010698,17,17,17
7day,airline_hour,DL,17,max,783.941176,783.941176,783.941176,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,18,min,-23.823529,-23.823529,-23.823529,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,18,p25,-6.040588,-6.041176,-6.042353,-0.000588,0.009738,-0.001765,0.029214,17,17,17
7day,airline_hour,DL,18,p50,-0.491176,-0.499412,-0.493529,-0.008235,1.676647,-0.002353,0.479042,17,17,17
7day,airline_hour,DL,18,p75,17.242353,17.235882,17.241765,-0.006471,-0.037527,-0.000588,-0.003412,17,17,17
7day,airline_hour,DL,18,p90,56.307647,56.28,56.3,-0.027647,-0.0491,-0.007647,-0.013581,17,17,17
7day,airline_hour,DL,18,max,817.647059,817.647059,817.647059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,19,min,-24.352941,-24.352941,-24.352941,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,19,p25,-5.946471,-5.945294,-5.946471,0.001176,-0.019784,0.0,-0.0,17,17,17
7day,airline_hour,DL,19,p50,0.12,0.12,0.12,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,19,p75,20.026471,20.025882,20.025882,-0.000588,-0.002937,-0.000588,-0.002937,17,17,17
7day,airline_hour,DL,19,p90,61.690588,61.690588,61.689412,0.0,0.0,-0.001176,-0.001907,17,17,17
7day,airline_hour,DL,19,max,793.823529,793.823529,793.823529,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,20,min,-20.882353,-20.882353,-20.882353,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,20,p25,-5.505294,-5.505294,-5.505294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,20,p50,-0.402353,-0.402353,-0.402353,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,20,p75,18.27,18.27,18.27,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,20,p90,56.751765,56.751765,56.751765,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,20,max,673.352941,673.352941,673.352941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,21,min,-18.411765,-18.411765,-18.411765,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,21,p25,-5.577647,-5.577647,-5.577647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,21,p50,-1.311176,-1.311176,-1.311176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,21,p75,12.878824,12.878824,12.878824,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,21,p90,44.804118,44.804118,44.804118,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,21,max,731.823529,731.823529,731.823529,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,22,min,-18.941176,-18.941176,-18.941176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,22,p25,-5.795882,-5.795882,-5.795882,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,22,p50,-1.932353,-1.932353,-1.932353,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,22,p75,9.318235,9.318235,9.318235,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,22,p90,40.082353,40.082353,40.082353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,22,max,712.058824,712.058824,712.058824,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,23,min,-18.470588,-18.470588,-18.470588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,23,p25,-6.674118,-6.674118,-6.674118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,23,p50,-2.392941,-2.392941,-2.392941,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,DL,23,p75,6.9,6.9,6.9,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,23,p90,28.220588,28.220588,28.220588,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,DL,23,max,429.705882,429.705882,429.705882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,0,min,-13.058824,-13.058824,-13.058824,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,0,p25,-7.081176,-7.081176,-7.081176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,0,p50,-3.500588,-3.500588,-3.500588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,0,p75,4.117647,4.117647,4.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,0,p90,24.0,24.0,24.0,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,0,max,109.411765,109.411765,109.411765,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,1,min,-10.705882,-10.705882,-10.705882,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,1,p25,-7.647059,-7.647059,-7.647059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,1,p50,0.882353,0.882353,0.882353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,1,p75,13.235294,13.235294,13.235294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,1,p90,42.470588,42.470588,42.470588,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,1,max,42.470588,42.470588,42.470588,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,2,min,-10.090909,-10.090909,-10.090909,0.0,-0.0,0.0,-0.0,11,11,11
7day,airline_hour,UA,2,p25,-8.363636,-8.363636,-8.363636,0.0,-0.0,0.0,-0.0,11,11,11
7day,airline_hour,UA,2,p50,-3.818182,-3.818182,-3.818182,0.0,-0.0,0.0,-0.0,11,11,11
7day,airline_hour,UA,2,p75,20.090909,20.090909,20.090909,0.0,0.0,0.0,0.0,11,11,11
7day,airline_hour,UA,2,p90,31.818182,31.818182,31.818182,0.0,0.0,0.0,0.0,11,11,11
7day,airline_hour,UA,2,max,31.818182,31.818182,31.818182,0.0,0.0,0.0,0.0,11,11,11
7day,airline_hour,UA,5,min,-15.117647,-15.117647,-15.117647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,5,p25,-7.948235,-7.948235,-7.948235,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,5,p50,-5.462353,-5.462353,-5.462353,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,5,p75,-1.978824,-1.978824,-1.978824,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,5,p90,5.855294,5.855294,5.855294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,5,max,366.470588,366.470588,366.470588,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,6,min,-18.117647,-18.117647,-18.117647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,6,p25,-7.877647,-7.877647,-7.877647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,6,p50,-5.252353,-5.252353,-5.252353,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,6,p75,-1.583529,-1.583529,-1.583529,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,6,p90,7.992353,7.992353,7.992353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,6,max,526.411765,526.411765,526.411765,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,7,min,-17.529412,-17.529412,-17.529412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,7,p25,-7.392353,-7.381765,-7.395882,0.010588,-0.143232,-0.003529,0.047744,17,17,17
7day,airline_hour,UA,7,p50,-4.805882,-4.812941,-4.808824,-0.007059,0.146879,-0.002941,0.0612,17,17,17
7day,airline_hour,UA,7,p75,-1.347059,-1.347647,-1.341765,-0.000588,0.043668,0.005294,-0.393013,17,17,17
7day,airline_hour,UA,7,p90,10.777059,10.755882,10.775882,-0.021176,-0.196496,-0.001176,-0.010916,17,17,17
7day,airline_hour,UA,7,max,630.117647,630.117647,630.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,8,min,-16.941176,-16.941176,-16.941176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,8,p25,-6.946471,-6.932941,-6.947647,0.013529,-0.194767,-0.001176,0.016936,17,17,17
7day,airline_hour,UA,8,p50,-4.248824,-4.254706,-4.248235,-0.005882,0.138447,0.000588,-0.013845,17,17,17
7day,airline_hour,UA,8,p75,-0.100588,-0.107059,-0.101176,-0.006471,6.432749,-0.000588,0.584795,17,17,17
7day,airline_hour,UA,8,p90,15.649412,15.685294,15.65,0.035882,0.229289,0.000588,0.003759,17,17,17
7day,airline_hour,UA,8,max,541.823529,541.823529,541.823529,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,9,min,-17.823529,-17.823529,-17.823529,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,9,p25,-6.080588,-6.080588,-6.080588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,9,p50,-2.776471,-2.776471,-2.776471,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,9,p75,3.772941,3.772941,3.772941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,9,p90,26.021176,26.021176,26.021176,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,9,max,485.588235,485.588235,485.588235,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,10,min,-17.882353,-17.882353,-17.882353,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,10,p25,-6.224118,-6.224118,-6.224118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,10,p50,-3.029412,-3.029412,-3.029412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,10,p75,4.202941,4.202941,4.202941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,10,p90,29.617059,29.617059,29.617059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,10,max,399.647059,399.647059,399.647059,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,11,min,-17.058824,-17.058824,-17.058824,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,11,p25,-5.678235,-5.678235,-5.678235,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,11,p50,-2.199412,-2.199412,-2.199412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,11,p75,6.572353,6.572353,6.572353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,11,p90,32.052353,32.052353,32.052353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,11,max,488.0,488.0,488.0,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,12,min,-18.647059,-18.647059,-18.647059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,12,p25,-6.198235,-6.198235,-6.198235,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,12,p50,-2.881765,-2.881765,-2.881765,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,12,p75,4.932353,4.932353,4.932353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,12,p90,32.499412,32.499412,32.499412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,12,max,537.470588,537.470588,537.470588,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,13,min,-18.117647,-18.117647,-18.117647,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,13,p25,-6.007059,-6.007059,-6.007059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,13,p50,-2.374118,-2.374118,-2.374118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,13,p75,6.998235,6.998235,6.998235,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,13,p90,36.31,36.31,36.31,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,13,max,441.0,441.0,441.0,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,14,min,-17.705882,-17.705882,-17.705882,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,14,p25,-6.138824,-6.138824,-6.138824,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,14,p50,-2.284706,-2.284706,-2.284706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,14,p75,8.86,8.86,8.86,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,14,p90,47.045882,47.045882,47.045882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,14,max,492.117647,492.117647,492.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,15,min,-18.235294,-18.235294,-18.235294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,15,p25,-5.944706,-5.944706,-5.944706,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,15,p50,-1.654118,-1.654118,-1.654118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,15,p75,9.929412,9.929412,9.929412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,15,p90,46.556471,46.556471,46.556471,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,15,max,483.294118,483.294118,483.294118,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,16,min,-17.647059,-17.647059,-17.647059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,16,p25,-5.897059,-5.897059,-5.897059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,16,p50,-1.757059,-1.757059,-1.757059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,16,p75,10.731765,10.731765,10.731765,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,16,p90,48.619412,48.619412,48.619412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,16,max,572.529412,572.529412,572.529412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,17,min,-18.647059,-18.647059,-18.647059,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,17,p25,-5.385294,-5.385294,-5.385294,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,17,p50,-1.019412,-1.019412,-1.019412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,17,p75,11.955294,11.955294,11.955294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,17,p90,49.825294,49.825294,49.825294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,17,max,584.588235,584.588235,584.588235,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,18,min,-22.529412,-22.529412,-22.529412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,18,p25,-5.639412,-5.639412,-5.639412,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,18,p50,-1.192941,-1.192941,-1.192941,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,18,p75,13.049412,13.049412,13.049412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,18,p90,52.895882,52.895882,52.895882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,18,max,597.117647,597.117647,597.117647,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,19,min,-21.176471,-21.176471,-21.176471,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,19,p25,-5.520588,-5.520588,-5.520588,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,19,p50,-0.071765,-0.071765,-0.071765,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,19,p75,14.73,14.73,14.73,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,19,p90,47.842941,47.842941,47.842941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,19,max,567.176471,567.176471,567.176471,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,20,min,-20.588235,-20.588235,-20.588235,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,20,p25,-5.04,-5.04,-5.04,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,20,p50,0.662941,0.662941,0.662941,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,20,p75,18.745882,18.745882,18.745882,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,20,p90,55.981176,55.981176,55.981176,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,20,max,592.0,592.0,592.0,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,21,min,-17.294118,-17.294118,-17.294118,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,21,p25,-6.475882,-6.475882,-6.475882,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,21,p50,-1.681176,-1.681176,-1.681176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,21,p75,11.942353,11.942353,11.942353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,21,p90,43.942353,43.942353,43.942353,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,21,max,306.588235,306.588235,306.588235,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,22,min,-16.882353,-16.882353,-16.882353,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,22,p25,-6.595882,-6.595882,-6.595882,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,22,p50,-2.922941,-2.922941,-2.922941,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,22,p75,5.058824,5.058824,5.058824,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,22,p90,25.371765,25.371765,25.371765,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,22,max,309.235294,309.235294,309.235294,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,23,min,-17.411765,-17.411765,-17.411765,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,23,p25,-7.831176,-7.831176,-7.831176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,23,p50,-4.088824,-4.088824,-4.088824,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,UA,23,p75,3.179412,3.179412,3.179412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,23,p90,21.624118,21.624118,21.624118,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,UA,23,max,339.529412,339.529412,339.529412,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,5,min,-12.941176,-12.941176,-12.941176,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,5,p25,-5.072353,-5.072353,-5.071176,0.0,-0.0,0.001176,-0.023194,17,17,17
7day,airline_hour,WN,5,p50,-3.192353,-3.192353,-3.191176,0.0,-0.0,0.001176,-0.036853,17,17,17
7day,airline_hour,WN,5,p75,-0.634118,-0.634706,-0.633529,-0.000588,0.092764,0.000588,-0.092764,17,17,17
7day,airline_hour,WN,5,p90,4.722353,4.721765,4.721176,-0.000588,-0.012456,-0.001176,-0.024913,17,17,17
7day,airline_hour,WN,5,max,266.588235,266.588235,266.588235,0.0,0.0,0.0,0.0,17,17,17
7day,airline_hour,WN,6,min,-14.176471,-14.176471,-14.176471,0.0,-0.0,0.0,-0.0,17,17,17
7day,airline_hour,WN,6,p25,-5.366471,-5.373529,-5.374118,-0.007059,0.131536,-0.007647,0.142497,17,17,17
7day,airline_hour,WN,6,p50,-3.450588,-3.445294,-3.446471,0.005294,-0.153427,0.004118,-0.119332,17,17,17
7day,airline_hour,WN,6,p75,-0.808235,-0.808824,-0.805294,-0.000588,0.07278,0.002941,-0.363901,17,17,17
7day,airline_hour,WN,6,p90,4.66,4.615294,4.658824,-0.044706,-0.959354,-0.001176,-0.025246,17,17,17
